Time,Distance,GPS Latitude,GPS Longitude,Damper Velocity (Calc) FL,Damper Velocity (Calc) FR,Damper Velocity (Calc) RL,Damper Velocity (Calc) RR,Corr Dist,Corr Dist (Unstretched),Corr Speed,ABS Active,ABS Enabled,AID Allow Tire Blankets,AID Auto Blip,AID Auto Clutch,AID Auto Shift,AID Fuel Rate,AID Ideal Line,AID Mech Damage,AID Stability,AID Tire Wear Rate,Air Density,Air Temp,Ballast,Best Lap Delta,Best Lap Time,Brake Bias,Brake Pos,Brake Temp FL,Brake Temp FR,Brake Temp RL,Brake Temp RR,CG Accel Lateral,CG Accel Longitudinal,CG Accel Vertical,CG Height,Camber FL,Camber FR,Camber RL,Camber RR,Car Coord X,Car Coord Y,Car Coord Z,Car Damage Front,Car Damage Left,Car Damage Rear,Car Damage Right,Car Pos Norm,Caster FL,Caster FR,Chassis Pitch Angle,Chassis Pitch Rate,Chassis Roll Angle,Chassis Roll Rate,Chassis Velocity X,Chassis Velocity Y,Chassis Velocity Z,Chassis Yaw Rate,Clutch Pos,DRS Active,DRS Available,Drive Train Speed,ERS Heat Charging,ERS Is Charging,ERS Max Energy,ERS Power Level,ERS Recovery Level,Engine Brake Setting,Engine Limiter,Engine RPM,Flags,Fuel Level,Gear,Ground Speed,HR Sample Clock,In Pit,KERS Charge,KERS Deployed Energy,KERS Input,KERS Max Energy,LR Sample Clock,Lap Invalidated,Lap Time,Lap Time2,Last Lap Time,Last Sector Time,MR Sample Clock,Max Fuel,Max Power,Max RPM,Max Sus Travel FL,Max Sus Travel FR,Max Sus Travel RL,Max Sus Travel RR,Max Torque,Max Turbo Boost,Num Tires Off Track,Penalties Enabled,Position,Raw Data Sample Rate,Ride Height FL,Ride Height FR,Ride Height RL,Ride Height RR,Road Temp,Self Align Torque FL,Self Align Torque FR,Self Align Torque RL,Self Align Torque RR,Session Lap Count,Session Time Left,Steering Angle,Surface Grip,Suspension Travel FL,Suspension Travel FR,Suspension Travel RL,Suspension Travel RR,TC Active,TC Enabled,Throttle Pos,Tire Dirt Level FL,Tire Dirt Level FR,Tire Dirt Level RL,Tire Dirt Level RR,Tire Load FL,Tire Load FR,Tire Load RL,Tire Load RR,Tire Loaded Radius FL,Tire Loaded Radius FR,Tire Loaded Radius RL,Tire Loaded Radius RR,Tire Pressure FL,Tire Pressure FR,Tire Pressure RL,Tire Pressure RR,Tire Radius FL,Tire Radius FR,Tire Radius RL,Tire Radius RR,Tire Rubber Grip FL,Tire Rubber Grip FR,Tire Rubber Grip RL,Tire Rubber Grip RR,Tire Slip Angle FL,Tire Slip Angle FR,Tire Slip Angle RL,Tire Slip Angle RR,Tire Slip Ratio FL,Tire Slip Ratio FR,Tire Slip Ratio RL,Tire Slip Ratio RR,Tire Temp Core FL,Tire Temp Core FR,Tire Temp Core RL,Tire Temp Core RR,Tire Temp Inner FL,Tire Temp Inner FR,Tire Temp Inner RL,Tire Temp Inner RR,Tire Temp Middle FL,Tire Temp Middle FR,Tire Temp Middle RL,Tire Temp Middle RR,Tire Temp Outer FL,Tire Temp Outer FR,Tire Temp Outer RL,Tire Temp Outer RR,Toe In FL,Toe In FR,Toe In RL,Toe In RR,Turbo Boost,Wheel Angular Speed FL,Wheel Angular Speed FR,Wheel Angular Speed RL,Wheel Angular Speed RR,Wind Direction,Wind Speed,CG Distance,Lateral Velocity,Longitudinal Velocity,Lateral Acceleration,Longitudinal Acceleration
s,m,deg,deg,mm/s,mm/s,mm/s,mm/s,m,m,km/h,,,,,,,,,%,%,,kg/m3,C,kg,s,s,%,%,C,C,C,C,G,G,G,mm,deg,deg,deg,deg,m,m,m,,,,,,deg,deg,deg,deg/s,deg,deg/s,m/s,m/s,m/s,deg/s,%,,,rad/s,,,MJ,,,,,rpm,,l,,km/h,,,%,kJ,%,MJ,,,s,s,s,s,,l,hp,rpm,mm,mm,mm,mm,N.m,,,,,Hz,mm,mm,mm,mm,C,N.m,N.m,N.m,N.m,,s,deg,%,mm,mm,mm,mm,,,%,,,,,N,N,N,N,mm,mm,mm,mm,psi,psi,psi,psi,mm,mm,mm,mm,%,%,%,%,deg,deg,deg,deg,%,%,%,%,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,deg,deg,deg,deg,,rad/s,rad/s,rad/s,rad/s,deg,km/h,G,Km/h,Km/h,Km/h^2,Km/h^2
0.000,0.0,44.054630352906109,-78.681952819274784,-49.4,-27.3,78.3,88.0,6765.9,6766,148.6,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.000,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.09,0.39,-0.13,382.1,-1.95,-2.36,-1.46,-2.58,-739.11,690.78,5.7,0.00,0.00,0.00,0.00,0.00,-7.49,-7.49,-0.30,-2.89,-0.06,-0.37,41.30,-0.07,-0.28,1.40,100.0,0,0,118.72,0,0,0.0,0,0,0,0,7959,0,30.00,3,148.6,0,0,0.0,0.0,0.0,0.0,0,0,0.014,0.014,68.774,24.308,0,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,333.3,78.7,78.7,61.4,61.4,34.0,-10.28,7.64,-25.1,10.5,4,-272.240,1.4,100.0,18.7,16.4,41.0,38.2,0,1,98.4,0.00,0.00,0.00,0.00,2463,3210,5211,3318,318.8,316.7,340.8,346.3,25.42,23.51,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.12,-0.09,-0.18,-0.09,-0.0,-0.1,2.1,2.2,84.9,72.9,71.6,69.5,81.0,69.5,72.2,70.4,78.2,67.2,70.5,68.3,75.1,65.7,69.8,67.5,0.08,-0.09,0.05,0.05,0.00,126.59,126.52,118.72,118.72,176.9,6.4,0.4208325082500163
0.050,2.1,44.054612096677509,-78.681947603209466,63.3,101.2,-71.5,-80.1,6768.0,6768,149.4,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.009,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.10,0.40,-0.11,381.8,-2.12,-2.27,-1.37,-1.54,-738.53,688.75,5.7,0.00,0.00,0.00,0.00,0.00,-7.49,-7.49,-0.34,0.98,-0.01,-0.28,41.51,-0.07,-0.33,1.61,100.0,0,0,119.58,0,0,0.0,0,0,0,0,8016,0,30.00,3,149.4,1,0,0.0,0.0,0.0,0.0,0,0,0.066,0.066,68.774,24.308,1,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,333.3,74.1,74.1,65.5,65.5,34.0,-11.56,6.05,-22.4,5.3,4,-272.290,1.4,100.0,21.9,21.5,37.4,34.2,0,1,98.4,0.00,0.00,0.00,0.00,2389,3130,4573,3987,318.7,316.2,343.1,344.4,25.42,23.51,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.15,-0.12,-0.24,-0.11,-0.0,-0.1,2.3,2.5,84.9,72.9,71.6,69.5,80.9,69.5,72.2,70.4,78.2,67.2,70.5,68.3,75.0,65.7,69.8,67.5,0.08,-0.09,0.06,0.06,0.00,127.35,127.26,119.58,119.58,176.9,6.4,0.4267317658670374,146.56139631414013,41.77179849387533
0.100,4.2,44.054593750516752,-78.681942387144147,-25.6,-109.1,46.0,118.1,6770.1,6770,150.2,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.009,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.14,0.39,0.14,380.1,-2.40,-2.95,-1.22,-1.19,-737.95,686.71,5.7,0.00,0.00,0.00,0.00,0.00,-7.49,-7.49,-0.35,-2.58,0.02,1.90,41.74,-0.07,-0.32,1.42,100.0,0,0,119.33,0,0,0.0,0,0,0,0,8000,0,30.00,3,150.2,0,0,0.0,0.0,0.0,0.0,0,0,0.117,0.117,68.774,24.308,0,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,333.3,77.6,77.6,65.5,65.5,34.0,-19.82,6.77,-30.4,5.7,4,-272.340,1.4,100.0,20.6,16.0,39.7,40.1,0,1,98.4,0.00,0.00,0.00,0.00,3405,2457,5430,4918,316.2,318.8,340.2,341.8,25.42,23.50,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.17,-0.11,-0.24,-0.09,-0.1,-0.1,1.7,1.8,84.9,72.9,71.6,69.5,80.9,69.4,72.2,70.4,78.1,67.2,70.5,68.4,75.0,65.6,69.8,67.5,0.08,-0.09,0.06,0.04,0.00,128.00,127.86,119.33,119.33,176.9,6.4,0.4373785545725808,142.9603792065234,40.69149333882938,-25.20711952570707,-10.803051550459486
0.150,6.3,44.054576393609757,-78.681937440875316,21.0,78.1,-56.9,-136.7,6772.2,6772,150.9,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.012,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.14,0.45,-0.12,382.4,-2.45,-2.69,-1.06,-1.14,-737.40,684.78,5.7,0.00,0.00,0.00,0.00,0.01,-7.49,-7.49,-0.43,0.09,0.06,2.71,41.92,-0.06,-0.37,1.49,100.0,0,0,120.85,0,0,0.0,0,0,0,0,8102,0,30.00,3,150.9,1,0,0.0,0.0,0.0,0.0,0,0,0.164,0.164,68.774,24.308,1,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,333.3,74.5,74.5,69.4,69.4,34.0,-21.87,3.99,-19.0,2.8,4,-272.390,1.4,100.0,21.6,19.9,36.8,33.3,0,1,98.4,0.00,0.00,0.00,0.00,3665,1959,4714,3728,314.9,319.0,342.4,345.2,25.41,23.50,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.15,-0.15,-0.21,-0.10,-0.1,-0.1,2.6,2.6,84.8,72.9,71.6,69.5,80.8,69.4,72.2,70.4,78.1,67.1,70.5,68.4,75.0,65.6,69.8,67.5,0.08,-0.07,0.06,0.05,0.00,128.64,128.42,120.85,120.85,176.9,6.4,0.48631265663151313,144.04068436156942,40.69149333882938,61.21729117089785,10.803050981435831
0.200,8.4,44.054557777652512,-78.681932224809998,-117.8,-77.2,-30.8,86.5,6774.3,6774,151.7,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.012,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.06,0.47,0.06,382.6,-1.59,-2.46,-1.44,-2.43,-736.82,682.71,5.7,0.00,0.00,0.00,0.00,0.01,-7.49,-7.49,-0.50,-2.79,0.19,-1.35,42.15,-0.06,-0.33,0.88,100.0,0,0,120.65,0,0,0.0,0,0,0,0,8088,0,30.00,3,151.7,0,0,0.0,0.0,0.0,0.0,0,0,0.216,0.216,68.774,24.308,0,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,333.3,79.6,79.6,66.1,66.1,34.0,-12.17,8.92,-26.8,20.4,4,-272.440,1.4,100.0,15.7,16.1,35.3,37.6,0,1,98.4,0.00,0.00,0.00,0.00,2823,3471,5236,5100,317.9,315.8,341.3,340.7,25.41,23.50,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.16,-0.09,-0.20,-0.05,-0.1,-0.0,1.9,2.1,84.8,72.9,71.6,69.5,80.8,69.4,72.2,70.4,78.0,67.1,70.5,68.4,74.9,65.6,69.8,67.5,0.08,-0.08,0.07,0.05,0.00,129.21,129.15,120.65,120.65,176.9,6.4,0.4775981574503821,149.0821083236132,41.771798436972965,10.803051265947374,0.0
0.250,10.5,44.054539161695267,-78.681927008744694,7.3,76.1,-67.9,-149.9,6776.4,6776,152.4,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.015,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.03,0.48,-0.20,386.2,-2.64,-2.07,-0.98,-1.63,-736.24,680.64,5.7,0.00,0.00,0.00,0.00,0.01,-7.49,-7.49,-0.61,-0.12,0.08,-5.29,42.34,-0.07,-0.34,1.17,100.0,0,0,122.19,0,0,0.0,0,0,0,0,8191,0,30.00,3,152.4,1,0,0.0,0.0,0.0,0.0,0,0,0.267,0.267,68.774,24.308,1,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,333.3,79.2,79.2,70.1,70.1,34.0,-12.78,4.02,-13.9,10.1,4,-272.490,1.4,100.0,16.1,19.9,31.9,30.1,0,1,98.4,0.00,0.00,0.00,0.00,2602,2244,4363,4342,319.3,317.9,343.8,343.5,25.41,23.50,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.13,-0.10,-0.18,-0.01,-0.1,-0.0,2.8,2.9,84.8,72.9,71.6,69.5,80.7,69.3,72.2,70.4,78.0,67.1,70.5,68.3,74.9,65.5,69.8,67.5,0.08,-0.09,0.09,0.07,0.00,129.79,129.79,122.19,122.19,176.9,6.4,0.5208646657242166,145.12098948816416,40.69149333882938,14.40406797524787,3.6010175628356222
0.300,12.6,44.054521534991792,-78.681922062475849,124.8,-0.5,72.5,47.1,6778.5,6779,153.1,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.015,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.12,0.44,0.24,379.8,-2.08,-2.84,-0.99,-1.03,-735.69,678.68,5.7,0.00,0.00,0.00,0.00,0.01,-7.49,-7.49,-0.59,1.21,-0.08,-1.03,42.55,-0.07,-0.35,1.49,100.0,0,0,121.94,0,0,0.0,0,0,0,0,8175,0,30.00,3,153.1,0,0,0.0,0.0,0.0,0.0,0,0,0.314,0.314,68.774,24.308,0,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,166.7,70.6,70.6,70.1,70.1,34.0,-30.60,12.80,-19.7,6.6,4,-272.540,1.1,100.0,22.3,19.9,35.5,32.4,0,1,98.4,0.00,0.00,0.00,0.00,5167,3630,4590,4944,312.0,315.1,342.2,341.6,25.40,23.50,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.17,-0.07,-0.20,-0.05,-0.1,-0.1,2.0,2.1,84.8,72.8,71.6,69.5,80.7,69.3,72.2,70.4,78.0,67.0,70.5,68.4,74.8,65.5,69.8,67.5,0.07,-0.07,0.06,0.06,0.00,130.74,130.51,121.94,121.94,176.9,6.4,0.5153639490690051,150.52251512113799,42.13190019325653,108.03051322849996,25.207119525707284
0.350,14.7,44.054501570052146,-78.681916486681899,131.0,70.0,44.0,51.6,6780.7,6781,153.9,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.018,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.10,0.47,0.11,376.4,-1.41,-2.65,-1.16,-1.55,-735.07,676.46,5.7,0.00,0.00,0.00,0.00,0.01,-7.49,-7.49,-0.36,6.06,-0.05,4.81,42.77,-0.07,-0.29,1.56,100.0,0,0,122.52,0,0,0.0,0,0,0,0,8213,0,30.00,3,153.9,1,0,0.0,0.0,0.0,0.0,0,0,0.369,0.369,68.774,24.308,1,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,166.7,68.9,68.9,65.0,65.0,34.0,-9.75,8.04,-35.4,12.1,4,-272.590,-0.1,100.0,28.9,23.4,37.7,35.0,0,1,98.4,0.00,0.00,0.00,0.00,2882,2768,6316,6012,316.0,317.7,338.8,339.6,25.40,23.49,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.08,-0.07,-0.26,-0.08,-0.0,-0.1,1.9,2.0,84.8,72.8,71.6,69.5,80.6,69.3,72.2,70.4,77.9,67.0,70.5,68.4,74.8,65.5,69.8,67.5,0.02,-0.00,0.07,0.06,0.00,131.32,131.22,122.52,122.52,176.9,6.4,0.4929503017546495,155.92404081101415,43.21220529140011,-72.02034186782186,-28.808137088542907
0.400,16.9,44.054482594366256,-78.681911270616581,-190.4,-62.4,202.0,214.7,6782.8,6783,154.7,0,1,1,0,1,1,0,0,0,100,1,1.186,26.0,0.0,0.018,65.681,66.0,0.0,26.0,26.0,26.0,26.0,-0.07,0.34,0.16,376.7,-2.58,-2.65,-1.14,-1.66,-734.49,674.35,5.7,0.00,0.00,0.00,0.00,0.01,-7.49,-7.49,-0.19,-0.96,0.09,0.74,42.98,-0.04,-0.26,0.01,100.0,0,0,122.70,0,0,0.0,0,0,0,0,8225,0,30.00,3,154.7,0,0,0.0,0.0,0.0,0.0,1,0,0.420,0.420,68.774,24.308,0,110.00,435.8,8750,0.0,0.0,110.0,110.0,433.0,0.00,0,0,1,166.7,79.0,79.0,51.4,51.4,34.0,-7.31,5.73,-28.0,14.0,4,-272.640,-0.8,100.0,19.4,20.2,47.8,45.8,0,1,98.4,0.00,0.00,0.00,0.00,1913,2082,6069,4807,320.2,319.6,338.4,341.7,25.40,23.49,24.30,23.96,325.0,325.0,355.0,355.0,99.86,100.00,99.99,100.00,-0.04,-0.07,-0.16,-0.03,-0.0,-0.0,1.5,1.5,84.7,72.8,71.6,69.5,80.6,69.2,72.2,70.4,77.9,67.0,70.5,68.4,74.7,65.4,69.8,67.5,-0.03,0.03,0.03,0.04,0.00,131.76,131.71,122.70,122.70,176.9,6.4,0.3822302970723279,143.3204809343558,39.25108648440224,-118.83356477895944,-36.0101710761667
