"Format","MoTeC CSV File",,,"Workbook",""
"Venue","ks_highlands",,,"Worksheet",""
"Vehicle","bmw_m3_gt2",,,"Vehicle Desc",""
"Driver","jhbae159",,,"Engine ID",""
"Device","ADL"
"Comment","Tires: Slick Medium (M)",,,"Session","PRACTICE"
"Log Date","2021-04-11",,,"Origin Time","59.835","s"
"Log Time","오후 2:43:00",,,"Start Time","59.850","s"
"Sample Rate","20.000","Hz",,"End Time","125.500","s"
"Duration","65.650","s",,"Start Distance","1593.0","m"
"Range","Lap 1",,,"End Distance","3325.9","m"


"Time","Distance","GPS Latitude","GPS Longitude","Damper Velocity (Calc) FL","Damper Velocity (Calc) FR","Damper Velocity (Calc) RL","Damper Velocity (Calc) RR","Corr Dist","Corr Dist (Unstretched)","Corr Speed","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","deg","deg","mm/s","mm/s","mm/s","mm/s","m","m","km/h","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.000","0.0","44.054623787858390","-78.681971435232015","-10.1","69.8","-113.3","8.6","1593.0","1593","155.9","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.003","67.452","66.0","0.0","26.0","26.0","26.0","26.0","0.51","0.30","-0.10","379.9","-2.73","-1.98","-2.47","-0.93","-741.18","690.05","5.7","0.00","0.00","0.00","0.00","0.00","-7.49","-7.49","-0.28","2.45","0.45","-5.29","43.31","0.29","-0.38","-7.31","100.0","0","0","123.93","0","0","0.0","0","0","0","0","8308","0","30.00","3","155.9","1","0","0.0","0.0","0.0","0.0","1","0","0.014","0.014","67.452","20.660","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","70.3","70.3","63.0","63.0","34.0","6.38","64.42","7.0","61.1","1","-70.000","-8.6","100.0","18.0","28.2","32.1","37.8","0","1","74.2","0.00","0.00","0.00","0.00","1832","5418","3862","5929","320.3","309.6","345.4","340.0","26.00","22.91","25.14","24.14","325.0","325.0","355.0","355.0","99.80","99.60","99.67","99.62","0.67","0.69","0.56","0.70","-0.1","-0.1","2.0","1.6","88.5","69.2","76.9","70.6","109.7","73.2","82.5","73.4","105.1","71.5","81.2","71.8","101.7","70.9","80.9","71.1","-0.50","0.49","0.08","0.05","0.00","132.57","133.22","123.93","123.93","176.9","6.4"
"0.050","2.2","44.054604992036822","-78.681964960116460","46.4","-158.4","47.8","119.2","1595.1","1595","156.5","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.024","67.452","66.0","0.0","26.0","26.0","26.0","26.0","0.41","0.27","-0.03","381.1","-3.11","-2.87","-2.09","-1.63","-740.46","687.96","5.7","0.00","0.00","0.00","0.00","0.00","-7.49","-7.49","-0.20","-0.35","0.17","-2.06","43.47","0.30","-0.35","-5.74","100.0","0","0","123.88","0","0","0.0","0","0","0","0","8304","0","30.00","3","156.5","0","0","0.0","0.0","0.0","0.0","1","0","0.066","0.066","67.452","20.660","0","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","77.3","77.3","67.7","67.7","34.0","5.62","27.31","11.9","57.6","1","-70.050","-8.4","100.0","20.3","20.3","34.5","43.8","0","1","74.2","0.00","0.00","0.00","0.00","1632","2574","4844","4955","320.6","317.7","342.8","341.1","26.01","22.91","25.14","24.14","325.0","325.0","355.0","355.0","99.80","99.60","99.67","99.62","0.72","0.66","0.53","0.67","-0.0","-0.0","1.6","1.2","88.6","69.2","76.9","70.6","109.6","73.2","82.4","73.4","105.0","71.5","81.1","71.8","101.6","70.9","80.8","71.1","-0.48","0.48","0.07","0.04","0.00","133.03","133.37","123.88","123.88","176.9","6.4"
"0.100","4.4","44.054586106283097","-78.681958305136575","-166.1","-111.3","48.8","-61.1","1597.3","1597","157.0","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.099","67.452","66.0","0.0","26.0","26.0","26.0","26.0","0.30","0.28","-0.22","385.9","-2.15","-2.45","-1.86","-1.59","-739.72","685.86","5.7","0.00","0.00","0.00","0.00","0.00","-7.49","-7.49","-0.41","-7.26","0.14","3.19","43.62","0.30","-0.38","-3.97","100.0","0","0","124.32","0","0","0.0","0","0","0","0","8334","0","30.00","3","157.0","1","0","0.0","0.0","0.0","0.0","1","0","0.117","0.117","67.452","20.660","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","84.9","84.9","67.0","67.0","34.0","13.02","16.69","8.3","29.3","1","-70.100","-8.6","100.0","12.0","14.7","36.9","40.7","0","1","74.6","0.00","0.00","0.00","0.00","2821","1784","4903","3260","318.5","320.4","342.5","345.6","26.01","22.91","25.15","24.14","325.0","325.0","355.0","355.0","99.80","99.60","99.67","99.62","0.69","0.74","0.43","0.54","-0.1","-0.0","1.7","1.4","88.6","69.2","76.9","70.6","109.5","73.1","82.4","73.4","104.9","71.4","81.1","71.8","101.5","70.9","80.8","71.1","-0.48","0.49","0.07","0.04","0.00","133.32","133.60","124.32","124.32","176.9","6.4"
"0.150","6.5","44.054568299715299","-78.681952009885336","79.8","315.5","-300.2","-151.5","1599.5","1599","157.4","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.135","67.452","66.0","0.0","26.0","26.0","26.0","26.0","0.50","0.29","-0.06","384.9","-2.97","-2.12","-1.82","-1.53","-739.02","683.88","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.65","-0.87","0.43","-1.75","43.72","0.30","-0.46","-7.26","100.0","0","0","125.83","0","0","0.0","0","0","0","0","8435","0","30.00","3","157.4","0","0","0.0","0.0","0.0","0.0","0","0","0.164","0.164","67.452","20.660","0","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","69.4","69.4","70.9","70.9","34.0","1.67","92.36","4.8","35.9","1","-70.140","-8.5","100.0","16.0","30.5","21.9","33.1","0","1","74.6","0.00","0.00","0.00","0.00","766","6620","2542","3951","323.2","306.0","348.7","344.3","26.02","22.91","25.15","24.14","325.0","325.0","355.0","355.0","99.80","99.60","99.67","99.62","0.64","0.78","0.52","0.66","-0.1","-0.1","2.7","2.2","88.6","69.2","76.9","70.6","109.4","73.1","82.4","73.4","104.9","71.4","81.1","71.8","101.4","70.8","80.8","71.1","-0.49","0.51","0.09","0.07","0.00","133.61","134.79","125.83","125.83","176.9","6.4"
"0.200","8.7","44.054549413961581","-78.681945175041122","17.6","-57.2","199.8","-6.0","1601.7","1602","158.0","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.174","67.452","66.0","0.0","26.0","26.0","26.0","26.0","0.53","0.30","0.08","378.3","-2.70","-2.14","-1.59","-1.05","-738.26","681.78","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.58","1.74","0.19","-2.29","43.89","0.34","-0.37","-6.67","100.0","0","0","125.05","0","0","0.0","0","0","0","0","8383","0","30.00","3","158.0","1","0","0.0","0.0","0.0","0.0","0","0","0.216","0.216","67.452","20.660","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","166.7","72.4","72.4","65.7","65.7","34.0","7.82","46.23","13.7","158.4","1","-70.200","-6.5","100.0","16.9","27.6","31.9","32.8","0","1","74.6","0.00","0.00","0.00","0.00","2270","4161","3804","10946","319.1","313.5","345.7","325.8","26.02","22.92","25.15","24.15","325.0","325.0","355.0","355.0","99.80","99.60","99.67","99.62","0.64","0.67","0.59","0.79","-0.0","-0.0","1.8","1.4","88.7","69.2","76.9","70.7","109.3","73.1","82.4","73.4","104.8","71.4","81.1","71.8","101.3","70.8","80.7","71.1","-0.40","0.40","0.07","0.06","0.00","134.34","134.87","125.05","125.05","176.9","6.4"
"0.250","10.9","44.054530528207856","-78.681938250264764","47.7","-34.6","24.7","190.3","1603.9","1604","158.5","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.210","67.452","66.0","0.0","26.0","26.0","26.0","26.0","0.48","0.33","-0.01","378.0","-2.61","-2.43","-1.08","-1.42","-737.49","679.68","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.54","1.50","-0.21","-7.56","44.03","0.32","-0.37","-5.54","100.0","0","0","125.61","0","0","0.0","0","0","0","0","8420","0","30.00","3","158.5","0","0","0.0","0.0","0.0","0.0","0","0","0.267","0.267","67.452","20.660","0","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","70.9","70.9","63.7","63.7","34.0","8.62","43.31","25.8","53.5","1","-70.250","-3.3","100.0","19.3","25.9","33.2","42.4","0","1","74.2","0.00","0.00","0.00","0.00","3516","4148","5273","4798","317.0","313.2","341.6","342.2","26.03","22.92","25.15","24.15","325.0","325.0","355.0","355.0","99.80","99.60","99.67","99.62","0.52","0.55","0.58","0.71","-0.1","-0.0","1.8","1.3","88.7","69.2","76.9","70.7","109.2","73.1","82.3","73.4","104.7","71.4","81.0","71.8","101.3","70.8","80.7","71.1","-0.23","0.23","0.07","0.04","0.00","134.78","135.28","125.61","125.61","176.9","6.4"
"0.300","13.1","44.054512721640059","-78.681931505352722","19.0","-86.6","73.8","-15.4","1606.1","1606","159.0","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.282","67.452","66.0","0.0","26.0","26.0","26.0","26.0","0.37","0.30","0.15","377.3","-2.68","-1.94","-2.34","-1.01","-736.74","677.70","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.49","-0.10","-0.23","2.65","44.17","0.31","-0.34","-3.08","100.0","0","0","125.66","0","0","0.0","0","0","0","0","8424","0","30.00","3","159.0","1","0","0.0","0.0","0.0","0.0","0","0","0.314","0.314","67.452","20.660","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","72.9","72.9","62.0","62.0","34.0","-1.50","32.72","3.1","57.6","1","-70.300","-0.1","100.0","20.2","21.6","36.8","41.6","0","1","74.6","0.00","0.00","0.00","0.00","3053","4361","5376","6045","317.9","312.7","341.1","339.1","26.04","22.92","25.15","24.15","325.0","325.0","355.0","355.0","99.80","99.60","99.67","99.62","0.27","0.33","0.40","0.56","-0.0","-0.1","1.4","1.2","88.7","69.2","77.0","70.7","109.2","73.1","82.3","73.4","104.6","71.4","81.0","71.8","101.2","70.8","80.7","71.1","-0.02","0.01","0.07","0.04","0.00","135.27","135.64","125.66","125.66","176.9","6.4"
